event_id,date,location,lat,lon,deaths,flood_cause,rain_day_minus_0,rain_day_minus_1,rain_day_minus_2,rain_day_minus_3,rain_day_minus_4,rain_day_minus_5,rain_day_minus_6,elevation_m,slope_deg,soil_compname,soil_muname,is_karst
1045052,07/02/2022,FAJARDO CO.,18.3217,-65.6517,0,Heavy Rain,73.43,0.0,1.15,0.225,0.0,0.0,0.0,7,0.36,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0
1045079,07/10/2022,BAYAMON CO.,18.3899,-66.1659,0,Heavy Rain,50.115,0.0,0.0,23.88,9.085,0.375,0.48,37,0.52,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1
1045081,07/10/2022,BAYAMON CO.,18.3924,-66.159,0,Heavy Rain,50.115,0.0,0.0,23.88,9.085,0.375,0.48,14,2.08,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1
1045082,07/10/2022,BAYAMON CO.,18.3991,-66.188,0,Heavy Rain,50.115,0.0,0.0,23.88,9.085,0.375,0.48,39,2.34,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1
1045088,07/10/2022,BAYAMON CO.,18.3995,-66.158,0,Heavy Rain,50.115,0.0,0.0,23.88,9.085,0.375,0.48,5,0.0,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1
1045090,07/10/2022,BAYAMON CO.,18.4057,-66.1846,0,Heavy Rain,27.085,0.66,0.22,57.02,8.075,0.73,0.29,64,2.74,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1
1045215,08/16/2022,GUAYNABO CO.,18.4084,-66.1075,0,Heavy Rain,10.39,10.855,1.58,0.0,0.44,0.38,0.0,16,2.31,Urban land,Urban land,1
1045216,08/16/2022,GUAYNABO CO.,18.409,-66.1058,0,Heavy Rain,10.39,10.855,1.58,0.0,0.44,0.38,0.0,16,0.77,Urban land,Urban land,1
1045253,08/21/2022,TRUJILLO ALTO CO.,18.368,-66.0142,0,Heavy Rain,2.77,0.915,3.385,10.39,25.095,4.13,1.55,54,3.44,Rio Piedras,"Rio Piedras clay, 12 to 20 percent slopes, eroded",1
1045482,08/22/2022,SAN JUAN CO.,18.4125,-66.0214,0,Heavy Rain,16.21,0.93,2.495,0.37,7.7,1.785,1.805,4,0.58,Urban land,Urban land,1
1045494,08/22/2022,SAN JUAN CO.,18.3953,-66.0332,0,Heavy Rain,17.845,2.77,0.915,3.385,10.39,25.095,4.13,36,1.32,Urban land,Urban land,1
1055759,09/04/2022,CEIBA CO.,18.2268,-65.6874,0,Heavy Rain,32.53,0.835,0.0,0.43,0.0,0.01,0.0,66,11.18,Daguao,"Daguao clay, 20 to 40 percent slopes, eroded",0
1055748,09/04/2022,CEIBA CO.,18.2313,-65.6208,0,Heavy Rain,32.53,0.835,0.0,0.43,0.0,0.01,0.0,6,1.46,Made land,Made land,0
1055770,09/06/2022,NARANJITO CO.,18.2793,-66.2394,0,Heavy Rain,7.49,8.14,19.83,10.77,0.0,0.26,4.67,460,9.98,Mucara,"Mucara clay, 40 to 60 percent slopes",1
1055794,09/07/2022,BAYAMON CO.,18.4422,-66.3735,0,Heavy Rain,6.935,0.92,9.72,6.715,11.55,0.135,0.0,44,4.64,Rock outcrop,"Rock outcrop-Tanama complex, 12 to 60 percent slopes",1
1055793,09/07/2022,VEGA BAJA CO.,18.4427,-66.3722,0,Heavy Rain,6.935,0.92,9.72,6.715,11.55,0.135,0.0,31,4.73,Rock outcrop,"Rock outcrop-Tanama complex, 12 to 60 percent slopes",1
1055800,09/09/2022,SAN JUAN CO.,18.4512,-66.0615,0,Heavy Rain,0.0,3.975,8.79,3.0,9.945,4.51,13.33,11,2.32,Urban land,Urban land,1
1055799,09/09/2022,SAN JUAN CO.,18.4512,-66.0615,0,Heavy Rain,0.0,3.975,8.79,3.0,9.945,4.51,13.33,11,2.32,Urban land,Urban land,1
1058489,09/18/2022,PATILLAS CO.,18.0,-66.01,0,Heavy Rain / Tropical System,175.215,7.505,3.155,0.005,0.86,0.0,0.015,18,2.08,Parcelas,"Parcelas clay, 5 to 12 percent slopes, eroded",0
1058495,09/18/2022,SALINAS CO.,17.983,-66.2254,0,Heavy Rain / Tropical System,190.59,4.785,0.345,0.0,0.28,0.0,0.02,16,0.93,Paso Seco,"Paso Seco clay, 0 to 5 percent slopes",0
1058497,09/18/2022,PATILLAS CO.,18.0,-65.99,0,Heavy Rain / Tropical System,205.58,12.24,3.55,0.04,1.52,0.0,0.0,48,5.21,Parcelas,"Parcelas clay, 5 to 12 percent slopes, eroded",0
1058498,09/18/2022,SAN LORENZO CO.,18.19,-65.96,0,Heavy Rain / Tropical System,188.045,13.82,8.15,0.0,0.0,0.0,0.905,90,3.14,Urban land,"Urban land-Mucara complex, 12 to 40 percent slopes",1
1058510,09/18/2022,ISABELA CO.,18.5008,-67.0242,0,Heavy Rain / Tropical System,78.49,0.97,4.935,0.0,0.08,2.14,16.825,76,1.39,Urban land,Urban land,1
1058512,09/18/2022,BARRANQUITAS CO.,18.1665,-66.317,0,Heavy Rain / Tropical System,123.8,7.69,3.675,0.0,0.26,0.005,5.045,606,6.22,Mucara,"Mucara clay, 40 to 60 percent slopes",1
1058513,09/18/2022,UTUADO CO.,18.27,-66.72,0,Heavy Rain / Tropical System,68.045,5.5,3.59,0.05,0.0,2.01,28.595,163,6.1,Pellejas,"Pellejas clay loam, 40 to 60 percent slopes",1
1058523,09/18/2022,CAGUAS CO.,18.24,-66.06,0,Heavy Rain / Tropical System,131.6,13.34,5.87,0.12,0.0,0.0,0.535,81,0.77,Rio Arriba,"Rio Arriba clay, 2 to 5 percent slopes",1
1058525,09/18/2022,PONCE CO.,17.99,-66.63,0,Heavy Rain / Tropical System,99.68,1.715,1.185,0.275,0.0,0.105,0.96,7,1.63,Urban land,Urban land,1
1058544,09/18/2022,ADJUNTAS CO.,18.44,-66.71,0,Heavy Rain / Tropical System,93.275,4.81,3.79,0.11,0.0,3.91,3.825,10,1.32,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1
1058548,09/18/2022,CIDRA CO.,18.15,-66.2,0,Heavy Rain / Tropical System,138.51,8.87,2.92,0.0,0.125,0.0,7.47,388,24.72,Caguabo,"Caguabo clay loam, 40 to 60 percent slopes",1
1141220,09/18/2022,TOA BAJA CO.,18.4099,-66.2597,1,Heavy Rain,109.93,6.56,2.375,0.0,0.265,0.005,0.19,8,0.82,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1
1058554,09/18/2022,SALINAS CO.,17.9787,-66.2237,0,Heavy Rain / Tropical System,190.59,4.785,0.345,0.0,0.28,0.0,0.02,9,0.58,Paso Seco,"Paso Seco clay, 0 to 5 percent slopes",0
1058580,09/19/2022,HORMIGUEROS CO.,18.1524,-67.1492,0,Heavy Rain / Tropical System,78.985,106.475,1.715,3.405,0.42,0.335,0.0,9,1.29,Urban land,Urban land,1
1058569,09/19/2022,HORMIGUEROS CO.,18.1514,-67.1454,0,Heavy Rain / Tropical System,78.985,106.475,1.715,3.405,0.42,0.335,0.0,9,0.93,Urban land,Urban land,1
1058562,09/19/2022,FAJARDO CO.,18.33,-65.66,0,Heavy Rain / Tropical System,95.795,97.23,7.73,3.895,0.0,0.0,0.0,23,2.58,Urban land,Urban land,0
1058560,09/19/2022,ADJUNTAS CO.,18.28,-67.15,0,Heavy Rain / Tropical System,67.365,77.78,3.38,5.98,0.515,0.43,0.0,9,1.63,Lares,"Lares clay, 0 to 5 percent slopes, eroded",1
1141219,09/19/2022,COMERIO CO.,18.2492,-66.191,1,Heavy Rain,84.99,137.005,11.885,6.18,0.24,0.0,0.0,374,7.95,Naranjito,"Naranjito silty clay loam, 40 to 60 percent slopes",1
1059579,10/02/2022,DORAD CO.,18.4092,-66.2988,0,Heavy Rain,16.14,1.275,0.63,4.005,0.0,0.505,0.19,79,7.63,Tanama,"Tanama-Rock outcrop complex, 20 to 60 percent slopes",1
1059583,10/02/2022,DORAD CO.,18.4304,-66.2933,0,Heavy Rain,16.14,1.275,0.63,4.005,0.0,0.505,0.19,34,2.43,Bayamon,"Bayamon clay, 2 to 5 percent slopes",1
1059589,10/04/2022,GUAYNABO CO.,18.3893,-66.1099,0,Heavy Rain,3.965,0.0,3.79,1.615,0.565,1.9,1.49,43,1.96,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1
1059609,10/10/2022,BAYAMON CO.,18.3703,-66.1705,0,Heavy Rain,2.415,16.265,0.35,3.1,0.0,0.1,3.965,37,2.2,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1
1059610,10/10/2022,GUAYNABO CO.,18.3793,-66.1184,0,Heavy Rain,2.415,16.265,0.35,3.1,0.0,0.1,3.965,72,11.17,Yunes,"Yunes silty clay loam, 40 to 60 percent slopes",1
1059612,10/10/2022,BAYAMON CO.,18.393,-66.1436,0,Heavy Rain,2.415,16.265,0.35,3.1,0.0,0.1,3.965,16,1.29,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1
1059672,10/27/2022,PONCE CO.,18.012,-66.6303,0,Heavy Rain,46.615,36.17,1.815,0.195,2.405,3.465,0.825,17,1.57,Urban land,Urban land,1
1059674,10/27/2022,GUAYAMA CO.,17.9587,-66.1765,0,Heavy Rain,49.59,51.63,0.725,0.0,0.0,0.29,0.0,14,1.03,Poncena,Poncena clay,0
1059677,10/27/2022,PONCE CO.,18.0194,-66.5605,0,Heavy Rain,54.335,34.915,0.46,0.0,1.7,2.845,0.12,24,3.69,Cintrona,Cintrona clay,1
1059678,10/27/2022,RIO GRANDE CO.,18.3835,-65.7916,0,Heavy Rain,76.055,60.22,1.23,1.685,1.09,0.16,0.0,5,2.01,Mabi,"Mabi clay, 5 to 12 percent slopes",0
1059679,10/27/2022,JUNCOS CO.,18.2284,-65.916,0,Heavy Rain,61.47,57.5,0.765,0.0,0.14,0.56,0.12,64,2.79,Vivi,Vivi loam,1
1059680,10/27/2022,PATILLAS CO.,18.0304,-66.0453,0,Heavy Rain,59.025,56.82,1.575,0.0,0.0,1.51,0.6,351,17.24,Pandura,"Pandura loam, 40 to 60 percent slopes",0
1059681,10/27/2022,PATILLAS CO.,18.0367,-66.0141,0,Heavy Rain,59.025,56.82,1.575,0.0,0.0,1.51,0.6,215,19.59,Patillas,"Patillas clay loam, 20 to 40 percent slopes, eroded",0
1059682,10/27/2022,NAGUABO CO.,18.2144,-65.7708,0,Heavy Rain,72.81,59.87,1.59,0.0,0.785,0.205,0.77,11,1.09,Fortuna,Fortuna clay,0
1059688,10/30/2022,SALINAS CO.,18.0056,-66.2214,0,Heavy Rain,36.215,8.89,11.805,45.27,41.68,0.02,0.0,77,2.88,Coamo,"Coamo clay loam, 2 to 5 percent slopes",0
1063893,11/05/2022,SALINAS CO.,17.9743,-66.2702,0,Heavy Rain,94.26,22.18,0.245,0.0,0.0,4.325,44.285,13,0.52,Fraternidad,"Fraternidad clay, 0 to 2 perecent slopes",0
1063894,11/05/2022,SALINAS CO.,17.9916,-66.2834,0,Heavy Rain,94.26,22.18,0.245,0.0,0.0,4.325,44.285,20,0.36,Not Public Information,Not Public Information,0
1063926,11/05/2022,VEGA BAJA CO.,18.4565,-66.4152,0,Heavy Rain,87.92,5.73,5.87,0.0,0.0,18.69,16.465,7,2.01,Corozo,"Corozo fine sand, 2 to 12 percent slopes",1
1063901,11/05/2022,SANTA ISABEL CO.,17.9652,-66.3764,0,Heavy Rain,96.25,19.765,0.54,0.0,0.0,5.525,39.705,5,0.77,Fe,"Fe clay, 0 to 2 percent slopes",0
1063904,11/05/2022,JUANA DIAZ CO.,17.9948,-66.4906,0,Heavy Rain,88.88,22.055,0.525,0.0,0.485,7.405,38.39,2,0.77,Fe,"Fe clay, 0 to 2 percent slopes",1
1063908,11/05/2022,NAGUABO CO.,18.2116,-65.7086,0,Heavy Rain,87.405,13.455,0.0,0.43,0.31,17.945,35.785,26,6.35,Sabana,"Sabana silty clay loam, 20 to 40 percent slopes",0
1067569,11/05/2022,LAS PIEDRAS CO.,18.2,-65.84,0,Heavy Rain,85.39,15.365,0.0,0.25,0.17,20.475,30.235,124,2.38,Mabi,"Mabi clay, 0 to 5 percent slopes, rarely flooded",1
1063917,11/05/2022,LAS PIEDRAS CO.,18.2059,-65.8475,0,Heavy Rain / Burn Area,85.39,15.365,0.0,0.25,0.17,20.475,30.235,108,2.13,Cayagua,"Cayagua sandy loam, 5 to 12 percent slopes, eroded",1
1063919,11/05/2022,CAGUAS CO.,18.2299,-66.0401,0,Heavy Rain,85.545,9.25,0.0,0.18,0.2,20.81,26.98,72,1.32,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1
1063923,11/05/2022,SALINAS CO.,17.9785,-66.3,0,Heavy Rain,96.25,19.765,0.54,0.0,0.0,5.525,39.705,8,0.82,Urban land,Urban land,0
1067558,11/05/2022,FAJARDO CO.,18.3247,-65.6517,0,Heavy Rain,83.58,8.59,0.0,0.465,0.51,15.46,20.925,12,2.08,Urban land,Urban land,0
1067555,11/05/2022,VEGA BAJA CO.,18.4072,-66.37,0,Heavy Rain,92.62,4.455,1.79,0.0,0.0,17.515,13.77,81,2.43,Almirante,"Almirante clay, 2 to 5 percent slopes",1
1067479,11/05/2022,JUANA DIAZ CO.,18.08,-66.5,0,Heavy Rain,105.805,19.43,1.03,0.0,3.385,11.895,34.665,78,2.08,Urban land,"Urban land-Montegrande complex, 2 to 12 percent slopes",1
1067480,11/05/2022,RINCON CO.,18.3254,-67.2498,0,Heavy Rain,71.725,13.07,0.92,1.47,3.33,1.385,15.495,14,2.38,Water> 40 acres,Water > 40 acres,1
1067481,11/05/2022,FAJARDO CO.,18.3345,-65.6416,0,Heavy Rain,83.58,8.59,0.0,0.465,0.51,15.46,20.925,10,3.19,Vega Alta,"Vega Alta silty clay loam, 5 to 12 percent slopes",0
1067483,11/05/2022,VEGA BAJA CO.,18.4571,-66.4137,0,Heavy Rain,87.92,5.73,5.87,0.0,0.0,18.69,16.465,9,2.34,Corozo,"Corozo fine sand, 2 to 12 percent slopes",1
1067482,11/05/2022,VEGA BAJA CO.,18.4463,-66.4075,0,Heavy Rain,87.92,5.73,5.87,0.0,0.0,18.69,16.465,12,2.01,Urban land,Urban land,1
1067484,11/05/2022,SALINAS CO.,17.98,-66.23,0,Heavy Rain,94.26,22.18,0.245,0.0,0.0,4.325,44.285,11,0.58,Paso Seco,"Paso Seco clay, 0 to 5 percent slopes",0
1067486,11/05/2022,VEGA ALTA CO.,18.4006,-66.3476,0,Heavy Rain,92.62,4.455,1.79,0.0,0.0,17.515,13.77,76,21.59,Rock outcrop,"Rock outcrop-Tanama complex, 12 to 60 percent slopes",1
1067487,11/05/2022,MANATI CO.,18.45,-66.45,0,Heavy Rain,87.92,5.73,5.87,0.0,0.0,18.69,16.465,36,7.82,Rock outcrop,"Rock outcrop-San German complex, 20 to 60 percent slopes",1
1067488,11/05/2022,CIDRA CO.,18.15,-66.11,0,Heavy Rain,90.225,11.78,0.11,0.0,0.0,19.555,30.265,423,13.15,Mucara,"Mucara clay, 40 to 60 percent slopes",1
1067489,11/05/2022,FAJARDO CO.,18.3639,-65.6304,0,Heavy Rain,83.58,8.59,0.0,0.465,0.51,15.46,20.925,45,8.27,Descalabrado,"Descalabrado-Rock land complex, 40 to 60 percent slopes",0
1067490,11/05/2022,AIBONITO CO.,18.1041,-66.2896,0,Heavy Rain,105.68,12.91,0.785,0.0,0.82,20.945,28.77,345,13.18,Caguabo,"Caguabo clay loam, 40 to 60 percent slopes",1
1067491,11/05/2022,BARCELONETA CO.,18.43,-66.53,0,Heavy Rain,92.83,5.5,2.7,0.0,0.0,11.8,17.735,10,10.66,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1
1067496,11/05/2022,CAGUAS CO.,18.25,-66.07,0,Heavy Rain,85.545,9.25,0.0,0.18,0.2,20.81,26.98,95,3.94,Estacion,Estacion silty clay loam,1
