event_id,date,location,lat,lon,deaths,flood_cause,rain_day_minus_0,rain_day_minus_1,rain_day_minus_2,rain_day_minus_3,rain_day_minus_4,rain_day_minus_5,rain_day_minus_6,elevation_m,slope_deg,soil_compname,soil_muname,is_karst,KSI_fast,KSI_slow,KSI_combined
718944,08/17/2017,LUQUILLO CO.,18.3717,-65.7634,0,Heavy Rain,137.245,10.575,0.535,0.545,0.165,0.66,0.62,9,1.03,Water,Water,0,138.68596948703268,147.84869557776645,142.3510599233262
718991,08/17/2017,PATILLAS CO.,18.0026,-66.0131,0,Heavy Rain,102.875,5.295,0.0,0.0,0.455,0.0,0.0,16,0.26,Parcelas,"Parcelas clay, 5 to 12 percent slopes, eroded",0,103.59160032473787,107.72206522469074,105.24378628471902
719001,08/17/2017,PATILLAS CO.,17.9968,-65.9891,0,Heavy Rain,114.805,4.565,0.37,0.0,0.0,0.0,0.0,53,9.49,Parcelas,"Parcelas clay, 5 to 12 percent slopes, eroded",0,115.42958235436397,119.04034421079744,116.87388709693735
719011,08/17/2017,NAGUABO CO.,18.2186,-65.7821,0,Heavy Rain,128.77,8.33,0.0,0.0,0.475,0.0,0.36,11,0.82,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,129.897342909361,136.4121082373164,132.50324904054315
720511,08/20/2017,CAROLINA CO.,18.4255,-65.9879,0,Heavy Rain,28.26,1.15,0.0,117.645,8.905,2.975,0.775,6,1.29,Urban land,Urban land,1,28.415635575722106,112.70954777701441,62.133200456239024
720493,08/20/2017,SAN LORENZO CO.,18.1893,-65.989,0,Heavy Rain,53.53,1.925,0.0,142.515,6.965,0.0,0.0,225,21.62,Mucara,"Mucara clay, 40 to 60 percent slopes",1,53.79052042023048,151.97183896084152,93.06304783647491
720502,08/20/2017,MAYAGUEZ CO.,18.2028,-67.1376,0,Heavy Rain,53.41,12.01,0.0,18.38,12.985,1.81,8.6,14,1.65,Leveled land,"Leveled land, frequently flooded",1,55.03537675167171,87.66319514431109,68.08650410872747
720476,08/20/2017,MAYAGUEZ CO.,18.1813,-67.1336,0,Heavy Rain,43.455,8.665,0.245,20.015,10.655,0.255,11.36,43,5.82,Mucara,"Mucara clay, 20 to 40 percent slopes",1,44.63216756077299,75.15194191469269,56.84007730234087
720485,08/20/2017,PATILLAS CO.,18.0,-66.0085,0,Heavy Rain,61.605,3.04,0.0,102.875,5.295,0.0,0.0,25,5.31,Patillas,"Patillas clay loam, 20 to 40 percent slopes, eroded",0,62.0164192610393,134.24728431477897,90.90876528253517
720492,08/20/2017,MAYAGUEZ CO.,18.204,-67.1506,0,Heavy Rain,53.41,12.01,0.0,18.38,12.985,1.81,8.6,6,1.09,Leveled sandy land,Leveled sandy land,1,55.03537675167171,87.66319514431109,68.08650410872747
720433,08/20/2017,ARROYO CO.,17.9891,-66.061,0,Heavy Rain,49.53,3.65,0.115,108.63,7.385,0.275,0.0,40,2.06,Cobbly alluvial land,Cobbly alluvial land,0,50.026080082285844,127.85141632979585,81.15621458128985
720425,08/20/2017,PATILLAS CO.,18.0139,-66.0265,0,Heavy Rain,61.605,3.04,0.0,102.875,5.295,0.0,0.0,33,1.39,Cobbly alluvial land,Cobbly alluvial land,0,62.0164192610393,134.24728431477897,90.90876528253517
720474,08/20/2017,PATILLAS CO.,17.9924,-65.9708,0,Heavy Rain,48.605,0.94,0.0,114.805,4.565,0.37,0.0,106,13.38,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",0,48.73221516624241,126.9673948666195,80.02628704639325
720472,08/20/2017,PATILLAS CO.,18.0023,-66.0382,0,Heavy Rain,61.605,3.04,0.0,102.875,5.295,0.0,0.0,142,17.19,Rock land,Rock land,0,62.0164192610393,134.24728431477897,90.90876528253517
720414,08/20/2017,MAYAGUEZ CO.,18.1594,-67.1444,0,Heavy Rain,43.455,8.665,0.245,20.015,10.655,0.255,11.36,34,3.94,Malaya,"Malaya clay, 20 to 60 percent slopes",1,44.63216756077299,75.15194191469269,56.84007730234087
720480,08/20/2017,MAYAGUEZ CO.,18.2018,-67.1413,0,Heavy Rain,53.41,12.01,0.0,18.38,12.985,1.81,8.6,22,0.52,Leveled clayey land,Leveled clayey land,1,55.03537675167171,87.66319514431109,68.08650410872747
720407,08/20/2017,AGUADA CO.,18.3768,-67.1937,0,Heavy Rain,43.36,9.915,0.0,19.015,8.895,1.345,7.855,12,0.36,Coloso,"Coloso clay, 0 to 2 percent slopes, occasionally flooded",1,44.701849333291015,73.35725798513162,56.16401279402726
720478,08/20/2017,MAYAGUEZ CO.,18.1804,-67.1496,0,Heavy Rain,43.455,8.665,0.245,20.015,10.655,0.255,11.36,14,4.32,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1,44.63216756077299,75.15194191469269,56.84007730234087
721841,09/06/2017,CULEBRA CO.,18.3142,-65.2217,0,Heavy Rain,54.865,1.22,0.14,1.18,0.32,0.0,0.0,0,0.0,Water,Water,0,55.03267323499309,56.9772057456549,55.81048623925781
721848,09/06/2017,HUMACAO CO.,18.1975,-65.817,0,Heavy Rain,50.375,1.62,1.14,1.55,0.315,0.14,0.0,201,11.83,Sabana,"Sabana silty clay loam, 40 to 60 percent slopes",1,50.61512298717647,53.89217889164467,51.92594534896375
721940,09/06/2017,CEIBA CO.,18.2851,-65.6371,0,Heavy Rain,50.255,1.645,0.0,1.915,0.195,0.185,0.0,7,1.29,Vega Alta,"Vega Alta silty clay loam, 5 to 12 percent slopes",0,50.47762654092423,53.129205181070574,51.538257996982765
721939,09/06/2017,CANOVANAS CO.,18.401,-65.9279,0,Heavy Rain,55.435,2.515,0.0,3.5,0.17,0.0,0.0,6,1.09,Bajura,"Bajura clay, 0 to 2 percent slopes, frequently flooded",1,55.77536823734008,59.99123669997173,57.46171562239274
721887,09/06/2017,CAROLINA CO.,18.4321,-65.966,0,Heavy Rain,55.435,2.515,0.0,3.5,0.17,0.0,0.0,5,0.73,Tidal swamp,Tidal swamp,1,55.77536823734008,59.99123669997173,57.46171562239274
721846,09/06/2017,GURABO CO.,18.294,-66.0114,0,Heavy Rain,55.9,1.125,2.58,1.47,0.375,0.455,0.0,296,4.26,Caguabo,"Caguabo clay loam, 40 to 60 percent slopes",1,56.09950654197412,60.206175218775165,57.74217401269454
721837,09/06/2017,CIALES CO.,18.3676,-66.4666,0,Heavy Rain,40.455,2.895,5.465,9.495,8.535,0.0,0.0,204,15.84,Naranjo,"Naranjo clay, 5 to 20 percent slopes",1,40.946890611496926,58.076717949026815,47.798821546508876
721838,09/06/2017,CIDRA CO.,18.1658,-66.102,0,Heavy Rain,48.35,2.54,0.85,0.25,0.47,1.825,0.075,451,4.38,Naranjito,"Naranjito silty clay loam, 20 to 40 percent slopes",1,48.709319912476424,52.54414433832308,50.24324968281509
721943,09/06/2017,BAYAMON CO.,18.416,-66.1973,0,Heavy Rain,58.545,0.355,0.34,7.31,1.605,0.0,0.0,34,0.36,Almirante,"Almirante clay, 2 to 5 percent slopes",1,58.59927134277117,64.77663603043139,61.070217217835264
721853,09/06/2017,AGUAS BUENAS CO.,18.2662,-66.1853,0,Heavy Rain,52.595,1.9,4.375,0.77,0.665,0.59,0.0,541,3.93,Humatas,"Humatas clay, 40 to 60 percent slopes",1,52.932267958287774,58.695756371302394,55.23766332349362
721944,09/06/2017,CATANO CO.,18.4498,-66.1588,0,Heavy Rain,58.545,0.355,0.34,7.31,1.605,0.0,0.0,2,0.82,Urban land,Urban land-Durados complex,1,58.59927134277117,64.77663603043139,61.070217217835264
721845,09/06/2017,GUAYNABO CO.,18.4298,-66.1188,0,Heavy Rain,58.545,0.355,0.34,7.31,1.605,0.0,0.0,4,1.15,Urban land,Urban land,1,58.59927134277117,64.77663603043139,61.070217217835264
721840,09/06/2017,COROZAL CO.,18.3566,-66.3306,0,Heavy Rain,51.06,2.38,4.53,7.66,5.55,0.0,0.0,172,7.34,Soller,"Soller clay loam, 40 to 60 percent slopes",1,51.465067818269105,64.65157029686742,56.739668809708434
721844,09/06/2017,FLORIDA CO.,18.3914,-66.5792,0,Heavy Rain,34.815,2.375,5.55,9.0,9.24,0.0,0.0,174,2.43,Vega Alta,"Vega Alta clay, 5 to 12 percent slopes, eroded",1,35.238073093519425,52.12548095360571,41.99303623755394
721948,09/06/2017,BARCELONETA CO.,18.4816,-66.5888,0,Heavy Rain,37.065,1.2,0.88,4.65,5.11,0.0,0.0,13,2.2,Santa Clara,"Santa Clara clay, 2 to 12 percent slopes",1,37.24352010210602,44.68145471858553,40.21869394869782
721843,09/06/2017,FAJARDO CO.,18.2891,-65.6395,0,Heavy Rain,50.255,1.645,0.0,1.915,0.195,0.185,0.0,59,10.49,Naranjito,"Naranjito silty clay loam, 20 to 40 percent slopes",0,50.47762654092423,53.129205181070574,51.538257996982765
721954,09/06/2017,ARECIBO CO.,18.4819,-66.7687,0,Heavy Rain,23.445,2.595,2.11,9.9,4.13,0.0,0.0,17,3.3,San German,"San German gravelly clay loam, 5 to 20 percent slopes",1,23.83484105805424,36.061697751690076,28.725583735508575
721850,09/06/2017,ADJUNTAS CO.,18.2493,-66.7947,0,Heavy Rain,25.375,7.435,16.78,8.99,10.535,0.805,0.0,479,8.74,Lirios,"Lirios clay loam, 40 to 60 percent slopes",1,26.688554251417177,56.629849740945176,38.665072447228376
721849,09/06/2017,JAYUYA CO.,18.2777,-66.5758,0,Heavy Rain,35.225,3.59,10.61,16.45,5.97,0.155,0.0,478,5.41,Humatas,"Humatas clay, 40 to 60 percent slopes",1,35.90518259542891,60.47368438163545,45.732583309911526
721847,09/06/2017,HATILLO CO.,18.4803,-66.8243,0,Heavy Rain,17.045,3.37,3.465,3.865,4.715,0.0,0.0,8,2.38,Colinas,"Colinas clay loam, 20 to 40 percent slopes",1,17.56454359325685,27.750705245288096,21.63900825406935
721955,09/06/2017,CAMUY CO.,18.479,-66.9067,0,Heavy Rain,12.015,1.695,5.575,4.18,3.825,0.0,0.0,70,5.67,San German,"San German gravelly clay loam, 12 to 20 percent slopes",1,12.346502991890752,22.55690602613077,16.43066420558676
721839,09/06/2017,COMERIO CO.,18.2617,-66.2115,0,Heavy Rain,49.88,2.465,3.41,1.075,1.535,0.915,0.0,289,24.78,Caguabo,"Caguabo clay loam, 40 to 60 percent slopes",1,50.27605780178884,56.59446151489333,52.803419287030636
721956,09/06/2017,BARRANQUITAS CO.,18.2403,-66.3526,0,Heavy Rain,45.45,2.14,4.86,11.495,3.415,1.1,0.0,639,25.26,Maricao,"Maricao clay, 20 to 60 percent slopes",1,45.8286315111256,60.91259852829991,51.86221831799533
721842,09/06/2017,DORAD CO.,18.4728,-66.3125,0,Heavy Rain,52.285,0.825,0.47,1.68,4.51,0.0,0.0,6,1.32,Urban land,Urban land-Durados complex,1,52.40525995894791,56.994664941946446,54.24102195214732
721942,09/07/2017,CAGUAS CO.,18.3041,-66.0662,0,Heavy Rain,32.245,62.37,1.955,3.865,2.88,0.385,0.0,86,1.65,Humatas,"Humatas clay, 20 to 40 percent slopes",1,40.721668689495004,92.11398640305032,61.278595774917136
721503,09/20/2017,PONCE CO.,18.1531,-66.6623,0,Heavy Rain,91.5,0.5,9.3,5.635,0.49,2.39,2.535,821,11.62,Los Guineos,"Los Guineos clay, 20 to 40 percent slopes",1,91.73800308328353,105.11553847457876,97.08901723980162
721924,09/20/2017,FAJARDO CO.,18.3599,-65.6649,0,Heavy Rain,131.225,15.755,0.825,2.035,0.26,3.64,4.965,8,1.39,Catano,"Catano loamy sand, 0 to 2 percent slopes",0,133.37231778947603,150.8640780907223,140.36902190997455
721926,09/20/2017,GUAYAMA CO.,18.0976,-66.0903,0,Heavy Rain,160.6,11.185,0.075,0.46,1.53,3.275,12.445,685,11.18,Los Guineos,"Los Guineos clay, 40 to 60 percent slopes",0,162.11509881591817,178.40063979832124,168.6293152088794
721905,09/20/2017,CIALES CO.,18.3292,-66.582,0,Heavy Rain,119.99,1.82,1.675,13.355,0.275,4.12,1.305,343,14.21,Rock outcrop,"Rock outcrop-Tanama complex, 12 to 60 percent slopes",1,120.26698891062927,134.2524265413089,125.86116396290112
721929,09/20/2017,GURABO CO.,18.3008,-66.0158,0,Heavy Rain,165.97,8.275,0.0,1.785,0.795,2.49,3.51,168,16.24,Mucara,"Mucara clay, 40 to 60 percent slopes",1,167.08989946878296,177.4636916657448,171.23941634756767
721935,09/20/2017,HUMACAO CO.,18.1707,-65.7484,0,Heavy Rain,179.97,20.99,0.06,1.685,0.24,4.285,10.385,7,1.5,Aguadilla,Aguadilla loamy sand,0,182.8117865334698,205.9488609281192,192.06661629132958
722507,09/20/2017,ARROYO CO.,18.022,-66.0948,0,Heavy Rain / Tropical System,160.6,11.185,0.075,0.46,1.53,3.275,12.445,730,15.98,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",0,162.11509881591817,178.40063979832124,168.6293152088794
721364,09/20/2017,COMERIO CO.,18.2753,-66.2127,0,Heavy Rain,131.91,4.89,0.065,2.04,0.0,0.015,3.175,117,6.95,Caguabo,"Caguabo clay loam, 40 to 60 percent slopes",1,132.5729800515548,138.88154154110927,135.09640464737657
722607,09/20/2017,AGUAS BUENAS CO.,18.2757,-66.1775,0,Heavy Rain / Tropical System,158.585,7.03,0.465,0.28,0.17,0.325,4.52,490,6.92,Humatas,"Humatas clay, 20 to 40 percent slopes",1,159.54492381323664,167.38425989518964,162.68065824601786
721906,09/20/2017,CIDRA CO.,18.2079,-66.1665,0,Heavy Rain,158.585,7.03,0.465,0.28,0.17,0.325,4.52,468,3.92,Humatas,"Humatas clay, 20 to 40 percent slopes",1,159.54492381323664,167.38425989518964,162.68065824601786
721928,09/20/2017,GUAYNABO CO.,18.4324,-66.1144,0,Heavy Rain,155.555,5.55,0.0,9.095,0.005,1.825,3.65,3,0.93,Urban land,Urban land,1,156.30611082196322,168.7362085778808,161.27814992433025
722613,09/20/2017,CATANO CO.,18.4407,-66.1121,0,Heavy Rain / Tropical System,155.555,5.55,0.0,9.095,0.005,1.825,3.65,1,1.15,Water,Water,1,156.30611082196322,168.7362085778808,161.27814992433025
722509,09/20/2017,CEIBA CO.,18.2822,-65.633,0,Heavy Rain / Tropical System,154.485,17.16,0.9,1.44,0.305,4.14,5.215,0,2.32,Water,Water,0,156.82383753534015,175.38707245430905,164.2491315029277
749456,09/20/2017,TOA BAJA CO.,18.449,-66.1638,9,Heavy Rain / Tropical System,155.555,5.55,0.0,9.095,0.005,1.825,3.65,1,1.32,Durados,Durados sandy loam,1,156.30611082196322,168.7362085778808,161.27814992433025
749737,09/20/2017,UTUADO CO.,18.27,-66.7,3,Heavy Rain / Tropical System,98.24,0.275,0.58,8.625,0.645,3.43,0.49,174,6.94,Lirios,"Lirios clay loam, 40 to 60 percent slopes",1,98.28784027344552,106.78422389897737,101.68639372365826
749457,09/20/2017,VEGA ALTA CO.,18.42,-66.33,1,Heavy Rain / Tropical System,131.74,3.395,0.0,2.885,0.0,4.095,1.385,53,3.87,San Sebastian,"San Sebastian gravelly clay, 20 to 60 percent slopes",1,132.1994632865883,139.15488163777727,134.98163062706388
721914,09/20/2017,COAMO CO.,18.0506,-66.4165,0,Heavy Rain,120.165,1.31,0.77,0.0,0.49,2.355,15.605,111,2.38,Llanos,"Llanos clay, 5 to 12 percent slopes, eroded",1,120.35639226298429,129.93116830916992,124.18630268145854
721915,09/20/2017,COROZAL CO.,18.3468,-66.3396,0,Heavy Rain,118.4,2.15,0.01,7.41,0.0,3.28,5.975,120,6.1,Lares,"Lares clay, 5 to 12 percent slopes, eroded",1,118.6911540153476,129.23979006996535,122.91060843719471
722508,09/20/2017,CANOVANAS CO.,18.414,-65.9005,0,Heavy Rain,181.965,10.035,0.0,3.83,0.09,1.16,3.4,2,1.65,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1,183.32308956727942,195.22069194570543,188.08213051864982
721933,09/20/2017,HATILLO CO.,18.479,-66.8271,0,Heavy Rain,111.635,1.795,0.17,7.89,2.39,6.83,2.19,11,0.93,Guerrero,"Guerrero sand, 2 to 12 percent slopes",1,111.88104049202082,124.08127351219946,116.76113370009227
721923,09/20/2017,DORAD CO.,18.4712,-66.3121,0,Heavy Rain,131.74,3.395,0.0,2.885,0.0,4.095,1.385,15,1.81,Urban land,Urban land-Durados complex,1,132.1994632865883,139.15488163777727,134.98163062706388
722636,09/20/2017,CAYEY CO.,18.1433,-66.217,0,Heavy Rain / Tropical System,120.51,4.88,0.0,0.26,0.33,0.4,6.5,282,1.73,Water,Water,1,121.17043618219468,128.0503354467245,123.9223958880066
721936,09/20/2017,ISABELA CO.,18.5096,-67.088,0,Heavy Rain,77.015,0.5,1.61,18.37,8.645,3.965,4.7,41,13.6,Limestone outcrop,Limestone outcrop,1,77.11215582022916,99.44282609815386,86.04442393139905
721937,09/20/2017,JAYUYA CO.,18.2796,-66.5737,0,Heavy Rain,96.715,0.785,2.91,8.08,0.36,2.045,1.825,511,13.49,Humatas,"Humatas clay, 40 to 60 percent slopes",1,96.87453670650696,106.8248173200811,100.85464895193661
721927,09/20/2017,GUAYANILLA CO.,18.127,-66.7921,0,Heavy Rain,97.655,0.4,7.305,8.005,0.645,2.11,3.34,715,16.33,Mucara,"Mucara silty clay, 40 to 60 percent slopes, eroded",1,97.84292985537685,111.52064383627233,103.31401544773504
721931,09/20/2017,GUANICA CO.,17.9533,-66.8662,0,Heavy Rain,96.865,1.515,0.275,0.0,0.485,8.2,13.695,8,0.82,Manglillo,"Manglillo, Boqueron and Serrano soils, very frequently flooded",1,97.07506975479787,108.48489229280385,101.63899877000026
722612,09/20/2017,BAYAMON CO.,18.4165,-66.1964,0,Heavy Rain / Tropical System,155.555,5.55,0.0,9.095,0.005,1.825,3.65,32,1.15,Almirante,"Almirante clay, 2 to 5 percent slopes",1,156.30611082196322,168.7362085778808,161.27814992433025
722510,09/20/2017,CAGUAS CO.,18.3034,-66.0659,0,Heavy Rain / Tropical System,165.97,8.275,0.0,1.785,0.795,2.49,3.51,82,0.52,Humatas,"Humatas clay, 20 to 40 percent slopes",1,167.08989946878296,177.4636916657448,171.23941634756767
722611,09/20/2017,CAROLINA CO.,18.4585,-65.9779,0,Heavy Rain / Tropical System,181.965,10.035,0.0,3.83,0.09,1.16,3.4,8,1.88,Rock land,Rock land,1,183.32308956727942,195.22069194570543,188.08213051864982
722635,09/20/2017,AIBONITO CO.,18.1811,-66.241,0,Heavy Rain / Tropical System,120.51,4.88,0.0,0.26,0.33,0.4,6.5,267,11.35,Mucara,"Mucara clay, 20 to 40 percent slopes",1,121.17043618219468,128.0503354467245,123.9223958880066
722617,09/20/2017,ADJUNTAS CO.,18.2509,-66.7914,0,Heavy Rain / Tropical System,98.24,0.275,0.58,8.625,0.645,3.43,0.49,498,21.24,Lirios,"Lirios clay loam, 40 to 60 percent slopes",1,98.28784027344552,106.78422389897737,101.68639372365826
722620,09/20/2017,ARECIBO CO.,18.481,-66.7708,1,Heavy Rain / Tropical System,121.245,0.83,0.05,6.45,0.935,11.3,0.86,24,2.66,Jobos,"Jobos sandy loam, 2 to 12 percent slopes",1,121.35824406703084,132.62865728687473,125.8664093549684
722633,09/20/2017,CAMUY CO.,18.4862,-66.8329,0,Heavy Rain / Tropical System,111.635,1.795,0.17,7.89,2.39,6.83,2.19,7,1.29,Catano,"Catano sand, 0 to 2 percent slopes",1,111.88104049202082,124.08127351219946,116.76113370009227
721934,09/20/2017,HORMIGUEROS CO.,18.1505,-67.1436,0,Heavy Rain,108.545,0.725,9.23,7.005,0.96,1.84,2.72,11,1.09,Urban land,Urban land,1,108.81217142728956,123.27013268136237,114.59535592891868
722614,09/20/2017,BARCELONETA CO.,18.479,-66.5298,0,Heavy Rain / Tropical System,125.785,1.425,0.045,5.665,0.315,5.315,0.675,46,0.73,Caracoles,"Caracoles loam, 20 to 40 percent slopes",1,125.97867698236217,133.8107715460554,129.11151480783946
722615,09/20/2017,BARRANQUITAS CO.,18.2425,-66.3519,0,Heavy Rain / Tropical System,111.155,2.04,1.085,5.925,0.055,0.205,3.54,743,18.16,Mucara,"Mucara clay, 40 to 60 percent slopes",1,111.45095644599697,119.23225560496458,114.56347610958402
722625,09/20/2017,AGUADILLA CO.,18.5133,-67.1012,0,Heavy Rain / Tropical System,88.875,0.465,0.08,2.36,1.13,2.915,1.165,9,1.06,Limestone outcrop,Limestone outcrop,1,88.93939615781612,93.4351523632941,90.73769864000731
722629,09/20/2017,ANASCO CO.,18.3044,-67.2271,4,Heavy Rain / Tropical System,81.315,0.735,19.845,3.225,0.685,1.575,1.635,75,18.36,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",1,81.77794528692583,100.81782272799242,89.39389626335247
722630,09/20/2017,CABO ROJO CO.,18.1674,-67.1783,0,Heavy Rain / Tropical System,108.545,0.725,9.23,7.005,0.96,1.84,2.72,7,2.08,Tidal swamp,Tidal swamp,1,108.81217142728956,123.27013268136237,114.59535592891868
722622,09/20/2017,AGUADA CO.,18.4152,-67.1596,2,Heavy Rain / Tropical System,109.955,1.335,3.01,6.55,1.52,11.345,6.18,8,2.43,Catano,"Catano sand, 0 to 2 percent slopes",1,110.19080267617598,126.67600033456047,116.78488173952977
721925,09/20/2017,FLORIDA CO.,18.4051,-66.5679,0,Heavy Rain,125.785,1.425,0.045,5.665,0.315,5.315,0.675,145,2.88,Rock outcrop,"Rock outcrop-Tanama complex, 12 to 60 percent slopes",1,125.97867698236217,133.8107715460554,129.11151480783946
725405,10/07/2017,UTUADO CO.,18.2641,-66.6969,0,Heavy Rain,31.47,16.26,21.935,,7.86,0.225,7.995,158,4.92,Pellejas,"Pellejas clay loam, 40 to 60 percent slopes",1,34.072305244451705,69.99078128711287,48.43969566151617
725750,10/08/2017,VEGA ALTA CO.,18.4304,-66.3401,0,Heavy Rain,23.62,7.09,8.505,18.025,0.0,0.325,0.25,42,13.6,Rock outcrop,"Rock outcrop-Tanama complex, 12 to 60 percent slopes",1,24.73530166689627,48.16486194960662,34.10712577998041
725751,10/08/2017,MANATI CO.,18.437,-66.5323,0,Heavy Rain,21.245,16.01,3.835,18.465,0.0,0.315,0.0,8,1.06,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",1,23.481958359756465,50.18865841401552,34.164638381460094
725752,10/08/2017,SAN JUAN CO.,18.4505,-66.0763,0,Heavy Rain,18.95,0.16,6.315,5.95,0.0,0.255,1.505,10,1.03,Urban land,Urban land,1,19.087316904900213,28.473856217971072,22.841932630128554
725753,10/09/2017,CAGUAS CO.,18.1871,-66.0621,0,Heavy Rain,21.58,1.3,0.07,19.185,7.85,0.0,0.0,147,10.71,Naranjito,"Naranjito silty clay loam, 40 to 60 percent slopes",1,21.757217962929804,39.69044025668472,28.93050688043177
725469,10/15/2017,LUQUILLO CO.,18.3283,-65.6898,0,Heavy Rain,35.78,0.64,0.57,0.915,17.325,31.265,9.7,121,18.03,Caguabo,"Caguabo clay loam, 20 to 60 percent slopes",0,35.87705449543801,66.56488870343294,48.15218817863598
725531,10/15/2017,GUAYAMA CO.,17.9861,-66.1343,0,Heavy Rain,19.475,0.0,0.0,0.0,18.56,33.465,2.935,123,12.88,Descalabrado,"Descalabrado and Guayama soils, 20 to 60 percent slopes, eroded",0,19.475,47.5842142835993,30.71868571343972
725534,10/16/2017,CIDRA CO.,18.1658,-66.1647,0,Heavy Rain,126.24,16.43,0.0,1.25,0.0,28.165,26.395,452,5.4,Caguabo,"Caguabo clay loam, 40 to 60 percent slopes",1,128.46355870357755,166.28636481787396,143.5926811492961
728493,11/18/2017,BAYAMON CO.,18.3988,-66.1382,0,Heavy Rain,19.26,6.07,28.97,2.525,0.0,0.0,2.145,14,1.32,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,20.61208922785287,48.84740940611761,31.90621729915877
728497,11/18/2017,CATANO CO.,18.431,-66.1479,0,Heavy Rain,14.39,4.085,21.765,4.585,0.0,0.18,7.195,6,0.26,Urban land,Urban land-Sabana Seca complex,1,15.341484512434862,40.4154277064089,25.371061790024477
728499,11/18/2017,MOROVIS CO.,18.2949,-66.4154,0,Heavy Rain,18.27,6.825,33.74,0.895,0.0,0.0,0.42,222,18.91,Mucara,"Mucara clay, 40 to 60 percent slopes",1,19.811632964195773,50.30256008582975,32.00800381284937
728599,11/18/2017,GUAYNABO CO.,18.4087,-66.1029,0,Heavy Rain,14.39,4.085,21.765,4.585,0.0,0.18,7.195,14,0.82,Urban land,Urban land,1,15.341484512434862,40.4154277064089,25.371061790024477
762070,05/31/2018,SAN JUAN CO.,18.3518,-66.0809,0,Heavy Rain,1.17,0.0,1.085,0.63,2.82,0.0,0.0,122,2.32,Naranjito,"Naranjito silty clay loam, 12 to 20 percent slopes, eroded",1,1.1898724681942765,3.988264573293131,2.3092293102338184
766156,06/23/2018,PATILLAS CO.,18.0428,-66.0394,0,Heavy Rain,119.115,31.635,0.0,6.85,33.76,0.365,0.0,131,19.95,Pandura,"Pandura loam, 40 to 60 percent slopes",0,123.39633168519023,170.24460640740494,142.13564157407612
774259,07/09/2018,FAJARDO CO.,18.3328,-65.666,0,Heavy Rain,94.845,0.91,0.0,0.0,0.0,0.0,0.0,47,4.51,Fajardo,"Fajardo clay, 2 to 10 percent slopes, eroded",0,94.96815510774532,95.63385888877266,95.23443662015626
774272,07/09/2018,FAJARDO CO.,18.3225,-65.652,0,Heavy Rain,94.845,0.91,0.0,0.0,0.0,0.0,0.0,6,0.58,Toa,"Toa silty clay loam, 0 to 2 percent slopes, occasionally flooded",0,94.96815510774532,95.63385888877266,95.23443662015626
776359,07/09/2018,SAN LORENZO CO.,18.1926,-65.9597,0,Heavy Rain,141.45,0.0,0.0,0.0,0.0,0.0,0.0,90,4.23,Cayagua,Cayagua sandy loam,1,141.45,141.45,141.45
776362,07/09/2018,LAS PIEDRAS CO.,18.16,-65.8992,0,Heavy Rain,149.085,0.0,0.0,0.0,0.0,0.0,0.0,158,1.32,Pandura,"Pandura loam, 40 to 60 percent slopes",1,149.085,149.085,149.085
776677,07/09/2018,LAS PIEDRAS CO.,18.175,-65.8785,0,Heavy Rain,149.085,0.0,0.0,0.0,0.0,0.0,0.0,116,0.93,Candelero,"Candelero loam, 2 to 5 percent slopes",1,149.085,149.085,149.085
776678,07/10/2018,HUMACAO CO.,18.1151,-65.8608,0,Heavy Rain,42.565,149.085,0.0,0.0,0.0,0.0,0.0,239,10.21,Pandura,"Pandura loam, 40 to 60 percent slopes",1,62.7414607013304,171.80349168425582,106.36627309450057
783757,09/23/2018,GUAYNABO CO.,18.3721,-66.0762,0,Heavy Rain,0.0,0.0,1.12,0.0,0.305,4.52,1.91,62,3.1,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,0.02051351555538228,4.037174031897089,1.627177722092065
784420,09/23/2018,SAN JUAN CO.,18.3989,-66.08,0,Heavy Rain,0.0,0.0,1.12,0.0,0.305,4.52,1.91,10,0.0,Urban land,Urban land,1,0.02051351555538228,4.037174031897089,1.627177722092065
784409,09/23/2018,GUAYNABO CO.,18.3941,-66.0696,0,Heavy Rain,0.0,0.0,1.12,0.0,0.305,4.52,1.91,11,0.36,Urban land,Urban land,1,0.02051351555538228,4.037174031897089,1.627177722092065
783761,09/23/2018,GUAYNABO CO.,18.3962,-66.0694,0,Heavy Rain,0.0,0.0,1.12,0.0,0.305,4.52,1.91,12,1.03,Urban land,Urban land,1,0.02051351555538228,4.037174031897089,1.627177722092065
783758,09/23/2018,GUAYNABO CO.,18.3803,-66.0665,0,Heavy Rain,0.0,0.0,1.12,0.0,0.305,4.52,1.91,35,3.1,Urban land,"Urban land-Vega Alta complex, 2 to 12 percent slopes",1,0.02051351555538228,4.037174031897089,1.627177722092065
